venta_id,fecha,cliente_id,variedad_id,empaque,tallos,precio_tallo
2370,2025-09-30,26,2,QB,1007,0.31
2371,2025-09-30,4,2,QB,4525,0.337
2372,2025-09-30,22,3,EB,20327,0.318
2373,2025-10-01,2,5,QB,6207,0.353
2374,2025-10-01,21,8,QB,32210,0.193
2375,2025-10-01,28,2,QB,8608,0.308
2376,2025-10-02,28,7,QB,14225,0.136
2377,2025-10-03,26,2,FB,1083,0.33
2378,2025-10-03,22,4,EB,12127,0.3
2379,2025-10-03,7,2,HB,9279,0.305
2380,2025-10-03,16,5,HB,28696,0.269
2381,2025-10-03,10,7,QB,95130,0.138
2382,2025-10-04,23,5,QB,96880,0.347
2383,2025-10-04,13,4,QB,15275,0.344
2384,2025-10-04,12,2,FB,4491,0.305
2385,2025-10-04,26,2,HB,1144,0.331
2386,2025-10-04,8,8,QB,13529,0.198
2387,2025-10-05,5,4,HB,5539,0.287
2388,2025-10-05,21,3,EB,106512,0.248
2389,2025-10-06,4,5,FB,206607,0.365
2390,2025-10-06,7,7,FB,58241,0.16
2391,2025-10-06,27,4,HB,2967,0.375
2392,2025-10-06,5,8,HB,7732,0.177
2393,2025-10-07,9,3,QB,12931,0.338
2394,2025-10-07,14,4,FB,52816,0.334
2395,2025-10-09,26,4,QB,41963,0.323
2396,2025-10-09,17,2,FB,4437,0.287
2397,2025-10-10,19,5,EB,2729,0.335
2398,2025-10-10,25,8,HB,36433,0.187
2399,2025-10-10,3,3,HB,13210,0.34
2400,2025-10-11,11,8,EB,36798,0.165
2401,2025-10-11,18,7,EB,128360,0.148
2402,2025-10-12,9,8,QB,29257,0.174
2403,2025-10-12,5,3,HB,76261,0.382
2404,2025-10-13,4,7,QB,172375,0.127
2405,2025-10-13,16,5,HB,116386,0.298
2406,2025-10-13,12,5,QB,7918,0.288
2407,2025-10-14,12,5,HB,64454,0.341
2408,2025-10-15,25,8,EB,79984,0.189
2409,2025-10-15,20,4,FB,124852,0.35
2410,2025-10-16,21,4,EB,12587,0.321
2411,2025-10-16,22,2,FB,8229,0.312
2412,2025-10-17,14,4,HB,2011,0.353
2413,2025-10-17,17,2,HB,10761,0.31
2414,2025-10-17,26,3,HB,76032,0.3
2415,2025-10-18,19,7,QB,104711,0.127
2416,2025-10-18,13,8,EB,16720,0.183
2417,2025-10-18,26,8,QB,75717,0.2
2418,2025-10-18,15,2,HB,3774,0.316
2419,2025-10-18,2,7,QB,27911,0.129
2420,2025-10-18,9,5,FB,241500,0.28
2421,2025-10-19,1,2,HB,7991,0.315
2422,2025-10-20,23,8,EB,16231,0.164
2423,2025-10-20,18,4,HB,12474,0.351
2424,2025-10-20,25,3,HB,23005,0.296
2425,2025-10-20,6,4,QB,4075,0.33
2426,2025-10-21,23,8,FB,23003,0.18
2427,2025-10-21,14,3,FB,33847,0.351
2428,2025-10-21,6,5,HB,51515,0.331
2429,2025-10-21,28,7,EB,49018,0.138
2430,2025-10-21,7,3,HB,47897,0.31
2431,2025-10-22,13,2,HB,19625,0.273
2432,2025-10-22,6,3,HB,9184,0.302
2433,2025-10-22,11,4,FB,13553,0.296
2434,2025-10-22,19,4,QB,83007,0.309
2435,2025-10-23,12,7,HB,33213,0.13
2436,2025-10-23,14,7,HB,161906,0.14
2437,2025-10-24,7,2,EB,15788,0.309
2438,2025-10-25,17,3,QB,11029,0.304
2439,2025-10-25,6,2,FB,19485,0.349
2440,2025-10-26,3,3,HB,30511,0.356
2441,2025-10-27,26,8,HB,5910,0.197
2442,2025-10-27,14,3,HB,44019,0.29
2443,2025-10-27,12,2,HB,18792,0.315
2444,2025-10-28,1,2,QB,18300,0.345
2445,2025-10-28,13,2,QB,18651,0.273
2446,2025-10-29,14,2,HB,20679,0.338
2447,2025-10-29,14,4,QB,2698,0.35
2448,2025-10-29,19,7,HB,275206,0.121
2449,2025-10-29,14,3,EB,37991,0.337
2450,2025-10-29,9,4,EB,10016,0.317
2451,2025-10-30,26,5,EB,48857,0.337
2452,2025-10-30,11,7,HB,10394,0.137
2453,2025-10-30,16,3,HB,11970,0.35
2454,2025-10-31,27,8,QB,30137,0.184
2455,2025-11-01,7,7,QB,153298,0.137
2456,2025-11-01,14,7,QB,19119,0.134
2457,2025-11-01,21,3,QB,54242,0.322
2458,2025-11-02,28,4,HB,55311,0.331
2459,2025-11-02,5,7,FB,169677,0.161
2460,2025-11-03,15,5,HB,41906,0.377
2461,2025-11-03,23,8,QB,18898,0.187
2462,2025-11-03,17,8,HB,4830,0.177
2463,2025-11-03,16,7,FB,5448,0.142
2464,2025-11-03,1,3,QB,185921,0.349
2465,2025-11-04,2,2,FB,6703,0.327
2466,2025-11-04,26,8,HB,46929,0.171
2467,2025-11-05,27,5,HB,40787,0.282
2468,2025-11-05,7,5,HB,107165,0.341
2469,2025-11-05,6,5,HB,81616,0.271
2470,2025-11-05,26,4,QB,6913,0.31
2471,2025-11-05,23,7,FB,110307,0.132
2472,2025-11-06,8,4,FB,52614,0.308
2473,2025-11-06,5,4,QB,37986,0.33
2474,2025-11-07,9,4,QB,560,0.322
2475,2025-11-08,18,7,EB,3693,0.122
2476,2025-11-08,4,2,HB,4566,0.294
2477,2025-11-08,9,2,HB,2114,0.284
2478,2025-11-08,22,2,HB,1540,0.282
2479,2025-11-09,26,4,HB,65429,0.301
2480,2025-11-10,14,4,QB,4840,0.341
2481,2025-11-11,15,3,HB,18413,0.312
2482,2025-11-11,2,7,QB,83021,0.142
2483,2025-11-12,12,5,HB,39503,0.334
2484,2025-11-12,5,3,HB,13029,0.317
2485,2025-11-12,2,8,FB,30064,0.18
2486,2025-11-12,12,7,HB,72139,0.123
2487,2025-11-13,3,2,QB,74468,0.373
2488,2025-11-13,13,3,QB,85142,0.337
2489,2025-11-13,18,4,HB,10713,0.267
2490,2025-11-14,15,4,QB,37847,0.304
2491,2025-11-14,2,7,QB,76381,0.145
2492,2025-11-15,18,4,QB,5069,0.29
2493,2025-11-15,27,5,HB,5025,0.324
2494,2025-11-15,15,4,QB,22229,0.316
2495,2025-11-15,6,2,QB,11665,0.308
2496,2025-11-16,22,5,EB,89786,0.361
2497,2025-11-16,22,4,HB,59593,0.291
2498,2025-11-16,26,8,HB,30716,0.185
2499,2025-11-17,5,2,QB,1929,0.294
2500,2025-11-17,18,7,FB,21457,0.14
2501,2025-11-17,5,7,HB,178731,0.137
2502,2025-11-17,22,8,QB,10798,0.157
2503,2025-11-17,12,8,HB,3952,0.175
2504,2025-11-18,2,7,HB,43590,0.142
2505,2025-11-18,16,7,EB,4174,0.132
2506,2025-11-19,21,2,EB,2131,0.301
2507,2025-11-19,19,5,QB,182654,0.313
2508,2025-11-19,10,8,QB,86112,0.161
2509,2025-11-19,8,4,HB,8946,0.283
2510,2025-11-19,11,4,EB,6817,0.313
2511,2025-11-19,27,5,QB,21174,0.287
2512,2025-11-20,6,8,FB,54179,0.164
2513,2025-11-20,10,8,QB,49468,0.199
2514,2025-11-20,14,2,HB,6466,0.27
2515,2025-11-20,19,7,FB,3439,0.125
2516,2025-11-21,17,7,QB,12124,0.138
2517,2025-11-21,5,3,FB,59581,0.316
2518,2025-11-21,25,7,EB,21333,0.145
2519,2025-11-21,6,5,HB,43097,0.312
2520,2025-11-22,11,7,HB,19441,0.137
2521,2025-11-23,19,5,FB,3329,0.301
2522,2025-11-23,13,2,QB,16267,0.358
2523,2025-11-23,24,3,HB,14156,0.297
2524,2025-11-24,12,3,HB,4500,0.331
2525,2025-11-24,23,8,HB,47935,0.163
2526,2025-11-24,9,5,EB,37997,0.349
2527,2025-11-26,16,4,QB,3444,0.331
2528,2025-11-26,6,3,QB,31119,0.307
2529,2025-11-27,26,7,HB,72613,0.146
2530,2025-11-28,5,2,HB,340,0.313
2531,2025-11-29,10,4,QB,6235,0.291
2532,2025-11-29,9,5,HB,41540,0.287
2533,2025-11-29,27,4,HB,7689,0.326
2534,2025-11-29,27,7,EB,90109,0.156
2535,2025-11-29,15,5,HB,134113,0.346
2536,2025-11-29,7,2,QB,47019,0.302
2537,2025-11-29,1,2,FB,26441,0.276
2538,2025-11-30,14,2,QB,2812,0.312
2539,2025-11-30,1,2,EB,14481,0.327
2540,2025-11-30,11,3,HB,63773,0.334
2541,2025-11-30,19,2,HB,21453,0.272
2542,2025-12-01,8,7,EB,61523,0.147
2543,2025-12-01,2,8,HB,4190,0.17
2544,2025-12-02,28,2,HB,10256,0.297
2545,2025-12-02,8,8,HB,102710,0.178
2546,2025-12-03,24,5,HB,158018,0.275
2547,2025-12-03,24,3,HB,117113,0.267
2548,2025-12-03,6,4,HB,144244,0.29
2549,2025-12-03,2,8,HB,29417,0.182
2550,2025-12-04,14,7,FB,73995,0.139
2551,2025-12-04,19,4,EB,42366,0.311
2552,2025-12-04,22,7,FB,23336,0.121
2553,2025-12-04,9,7,HB,160913,0.139
2554,2025-12-05,8,5,HB,23439,0.321
2555,2025-12-06,5,4,EB,847,0.284
2556,2025-12-07,5,2,FB,9701,0.311
2557,2025-12-07,24,7,FB,3431,0.144
2558,2025-12-07,28,3,QB,71343,0.331
2559,2025-12-08,13,7,QB,8376,0.141
2560,2025-12-10,4,5,FB,91050,0.299
2561,2025-12-10,25,4,FB,8180,0.339
2562,2025-12-11,19,8,EB,17202,0.163
2563,2025-12-11,17,3,QB,64258,0.348
2564,2025-12-12,17,7,EB,27391,0.124
2565,2025-12-12,25,3,HB,10406,0.326
2566,2025-12-12,11,2,QB,40634,0.324
2567,2025-12-12,5,8,QB,46924,0.161
2568,2025-12-13,26,4,EB,17979,0.335
2569,2025-12-14,3,5,QB,74792,0.323
2570,2025-12-14,19,3,HB,107355,0.357
2571,2025-12-14,24,7,EB,5592,0.139
2572,2025-12-15,24,2,QB,10282,0.358
2573,2025-12-15,10,8,HB,6436,0.164
2574,2025-12-16,23,4,EB,42557,0.361
2575,2025-12-16,26,4,HB,8050,0.264
2576,2025-12-17,26,5,QB,66641,0.318
2577,2025-12-17,15,4,EB,15463,0.3
2578,2025-12-18,16,4,QB,22235,0.301
2579,2025-12-18,28,7,HB,135123,0.158
2580,2025-12-20,7,2,QB,1984,0.369
2581,2025-12-21,15,5,HB,45310,0.308
2582,2025-12-22,27,8,FB,18306,0.18
2583,2025-12-22,2,2,HB,13451,0.328
2584,2025-12-22,4,5,QB,42817,0.334
2585,2025-12-23,26,3,EB,109920,0.306
2586,2025-12-23,18,2,HB,1441,0.308
2587,2025-12-24,3,2,QB,2430,0.303
2588,2025-12-24,1,4,HB,8220,0.289
2589,2025-12-25,28,7,HB,117811,0.114
2590,2025-12-25,24,7,FB,111000,0.146
2591,2025-12-25,13,2,EB,6951,0.315
2592,2025-12-25,12,8,QB,73349,0.197
2593,2025-12-26,28,5,QB,138090,0.337
2594,2025-12-26,12,4,QB,3447,0.361
2595,2025-12-26,21,7,EB,14933,0.13
2596,2025-12-26,27,8,HB,983,0.18
2597,2025-12-27,21,2,HB,10430,0.3
2598,2025-12-28,12,7,QB,169093,0.144
2599,2025-12-28,28,3,HB,18888,0.289
2600,2025-12-28,5,2,HB,4064,0.341
2601,2025-12-29,2,8,HB,2728,0.155
2602,2025-12-29,7,4,QB,7269,0.31
2603,2025-12-29,10,7,HB,108283,0.147
2604,2025-12-29,20,2,QB,34904,0.342
2605,2025-12-29,2,3,HB,31861,0.357
2606,2025-12-29,12,4,FB,36198,0.327
2607,2025-12-29,23,2,QB,17018,0.364
2608,2025-12-29,20,5,HB,151207,0.364
2609,2025-12-29,4,7,HB,97698,0.14
2610,2025-12-30,20,5,QB,163277,0.302
2611,2025-12-31,24,8,EB,165381,0.168
2612,2025-12-31,9,2,HB,49547,0.317
2613,2025-12-31,20,2,QB,16597,0.342
2614,2025-12-31,7,5,HB,10448,0.322
2615,2026-01-01,7,3,QB,100661,0.343
2616,2026-01-01,2,7,FB,11197,0.139
2617,2026-01-01,24,4,QB,55252,0.328
2618,2026-01-02,12,8,EB,149034,0.16
2619,2026-01-02,4,7,FB,11443,0.15
2620,2026-01-03,8,7,HB,103793,0.145
2621,2026-01-05,21,5,QB,117986,0.297
2622,2026-01-05,18,4,HB,110567,0.335
2623,2026-01-06,2,5,QB,62459,0.305
2624,2026-01-06,21,2,HB,29533,0.306
2625,2026-01-07,13,7,HB,4100,0.145
2626,2026-01-07,28,5,HB,16454,0.39
2627,2026-01-08,7,7,QB,151931,0.135
2628,2026-01-09,12,7,HB,32979,0.136
2629,2026-01-10,25,7,FB,92035,0.143
2630,2026-01-10,12,2,FB,46933,0.319
2631,2026-01-10,19,3,EB,62522,0.309
2632,2026-01-10,16,5,QB,57166,0.368
2633,2026-01-11,26,5,QB,213196,0.298
2634,2026-01-11,6,8,FB,8807,0.186
2635,2026-01-11,21,8,EB,112745,0.153
2636,2026-01-11,21,8,HB,21983,0.184
2637,2026-01-12,6,8,QB,18304,0.203
2638,2026-01-13,23,4,HB,1199,0.305
2639,2026-01-13,1,4,QB,8429,0.33
2640,2026-01-13,8,4,QB,28336,0.333
2641,2026-01-14,23,5,HB,12402,0.311
2642,2026-01-15,25,4,FB,6895,0.291
2643,2026-01-16,23,4,QB,41805,0.347
2644,2026-01-16,8,3,HB,3110,0.295
2645,2026-01-16,3,3,HB,108453,0.313
2646,2026-01-17,2,7,EB,141963,0.152
2647,2026-01-17,11,8,FB,16525,0.201
2648,2026-01-18,10,7,HB,209687,0.126
2649,2026-01-18,26,4,EB,32971,0.264
2650,2026-01-19,4,3,QB,111035,0.324
2651,2026-01-19,10,5,QB,31511,0.315
2652,2026-01-19,12,3,HB,136730,0.331
2653,2026-01-20,11,2,QB,19081,0.329
2654,2026-01-20,25,7,QB,144798,0.143
2655,2026-01-20,27,2,QB,44572,0.277
2656,2026-01-20,28,3,QB,69904,0.327
2657,2026-01-20,19,5,EB,14603,0.299
2658,2026-01-20,13,3,QB,27921,0.292
2659,2026-01-21,24,7,QB,159204,0.161
2660,2026-01-21,4,7,EB,22219,0.139
2661,2026-01-21,23,5,QB,27032,0.324
2662,2026-01-21,1,2,FB,89092,0.341
2663,2026-01-22,8,7,EB,96146,0.14
2664,2026-01-22,5,4,FB,4352,0.3
2665,2026-01-23,24,5,EB,185698,0.363
2666,2026-01-23,5,3,FB,1860,0.31
2667,2026-01-23,16,5,QB,598,0.322
2668,2026-01-23,5,7,QB,25799,0.146
2669,2026-01-24,24,5,QB,311725,0.339
2670,2026-01-24,24,4,QB,99808,0.304
2671,2026-01-24,25,4,QB,14483,0.386
2672,2026-01-25,21,2,QB,64364,0.336
2673,2026-01-25,10,5,HB,3314,0.31
2674,2026-01-26,3,4,HB,22416,0.345
2675,2026-01-27,8,7,FB,64617,0.152
2676,2026-01-27,7,5,HB,312445,0.335
2677,2026-01-27,1,8,HB,123744,0.184
2678,2026-01-28,5,7,HB,406910,0.139
2679,2026-01-28,4,3,QB,4401,0.307
2680,2026-01-29,8,3,HB,143706,0.329
2681,2026-01-29,12,3,QB,20132,0.325
2682,2026-01-29,22,5,HB,12502,0.315
2683,2026-01-30,13,4,HB,9794,0.356
2684,2026-01-30,28,3,QB,43550,0.308
2685,2026-01-30,7,4,HB,131620,0.3
2686,2026-01-31,20,2,QB,50198,0.349
2687,2026-01-31,24,2,EB,8818,0.311
2688,2026-01-31,23,8,QB,53651,0.201
2689,2026-01-31,15,4,QB,10758,0.371
2690,2026-01-31,20,7,QB,7725,0.142
2691,2026-01-31,22,8,HB,188808,0.203
2692,2026-02-01,27,8,FB,20792,0.162
2693,2026-02-01,11,4,HB,6749,0.299
2694,2026-02-01,13,8,QB,10324,0.163
2695,2026-02-01,27,3,HB,63567,0.343
2696,2026-02-01,15,8,HB,42148,0.159
2697,2026-02-02,6,5,QB,44440,0.31
2698,2026-02-03,15,5,FB,46790,0.318
2699,2026-02-04,1,4,FB,81787,0.308
2700,2026-02-04,21,8,FB,11872,0.161
2701,2026-02-04,17,4,EB,27982,0.3
2702,2026-02-05,17,7,HB,404200,0.146
2703,2026-02-06,4,3,HB,108473,0.331
2704,2026-02-06,1,5,QB,63111,0.346
2705,2026-02-06,8,3,FB,5643,0.316
2706,2026-02-06,12,2,HB,9229,0.371
2707,2026-02-07,25,8,HB,32221,0.186
2708,2026-02-07,18,3,QB,16090,0.275
2709,2026-02-07,20,8,QB,11587,0.193
2710,2026-02-08,17,5,HB,314380,0.284
2711,2026-02-08,24,2,QB,31926,0.319
2712,2026-02-08,20,8,HB,39789,0.201
2713,2026-02-08,13,3,HB,18497,0.328
2714,2026-02-09,26,8,QB,36553,0.179
2715,2026-02-09,2,8,QB,11642,0.172
2716,2026-02-10,10,3,QB,20312,0.299
2717,2026-02-10,11,7,HB,50147,0.15
2718,2026-02-10,1,3,HB,47385,0.31
2719,2026-02-11,19,2,FB,7504,0.313
2720,2026-02-12,15,7,QB,123439,0.142
2721,2026-02-12,28,5,FB,268865,0.276
2722,2026-02-13,2,2,QB,13251,0.279
2723,2026-02-14,22,5,FB,38479,0.322
2724,2026-02-15,24,7,HB,45812,0.139
2725,2026-02-15,3,7,EB,109109,0.143
2726,2026-02-15,9,7,QB,30770,0.137
2727,2026-02-15,15,3,QB,54725,0.336
2728,2026-02-15,20,8,QB,8829,0.182
2729,2026-02-17,22,7,HB,152289,0.149
2730,2026-02-17,9,8,HB,234,0.156
2731,2026-02-17,9,2,QB,16445,0.322
2732,2026-02-17,21,4,EB,40859,0.264
2733,2026-02-17,21,3,HB,1386,0.289
2734,2026-02-18,19,8,FB,85007,0.186
2735,2026-02-18,19,3,HB,93424,0.306
2736,2026-02-18,1,7,FB,1178,0.137
2737,2026-02-18,1,3,EB,69772,0.335
2738,2026-02-19,26,2,HB,4019,0.311
2739,2026-02-19,7,8,QB,7464,0.187
2740,2026-02-20,19,2,HB,32624,0.341
2741,2026-02-20,1,8,HB,63559,0.177
2742,2026-02-20,13,4,FB,36885,0.273
2743,2026-02-21,25,5,HB,66301,0.33
2744,2026-02-21,25,7,EB,11054,0.144
2745,2026-02-22,3,7,HB,60446,0.113
2746,2026-02-22,24,3,QB,19571,0.364
2747,2026-02-22,18,2,FB,24234,0.343
2748,2026-02-22,27,8,QB,325,0.193
2749,2026-02-22,1,4,QB,51106,0.305
2750,2026-02-22,26,2,FB,38112,0.338
2751,2026-02-23,27,4,QB,140363,0.323
2752,2026-02-23,3,4,QB,118,0.352
2753,2026-02-24,23,2,HB,38398,0.309
2754,2026-02-24,8,5,FB,75464,0.299
2755,2026-02-24,3,3,HB,19957,0.364
2756,2026-02-24,21,8,FB,41248,0.193
2757,2026-02-24,14,7,QB,135344,0.154
2758,2026-02-24,15,7,QB,192586,0.129
2759,2026-02-25,28,7,HB,1009,0.149
2760,2026-02-26,16,8,EB,9575,0.161
2761,2026-02-26,24,4,EB,24449,0.359
2762,2026-02-26,10,3,HB,5952,0.326
2763,2026-02-26,8,4,QB,9519,0.307
2764,2026-02-28,17,3,HB,26590,0.305
2765,2026-02-28,2,8,QB,44602,0.181
2766,2026-02-28,11,3,HB,2407,0.312
2767,2026-03-01,11,8,QB,34193,0.167
2768,2026-03-01,26,7,HB,76292,0.134
2769,2026-03-01,7,4,EB,3037,0.328
2770,2026-03-01,6,3,QB,38756,0.356
2771,2026-03-02,15,3,QB,282990,0.281
2772,2026-03-03,10,8,HB,118060,0.19
2773,2026-03-03,20,7,HB,8374,0.131
2774,2026-03-03,2,5,HB,25710,0.364
2775,2026-03-03,4,3,HB,92209,0.282
2776,2026-03-04,6,7,HB,37494,0.125
2777,2026-03-04,16,4,HB,53014,0.329
2778,2026-03-04,28,8,EB,63939,0.206
2779,2026-03-04,15,2,FB,12458,0.341
2780,2026-03-04,22,2,QB,12439,0.327
2781,2026-03-05,25,2,QB,21418,0.33
2782,2026-03-05,18,2,HB,4829,0.282
2783,2026-03-05,25,8,QB,41561,0.181
2784,2026-03-06,2,2,QB,5793,0.306
2785,2026-03-07,5,7,HB,24743,0.149
2786,2026-03-08,18,7,HB,139461,0.12
2787,2026-03-08,15,3,FB,88060,0.347
2788,2026-03-08,26,5,HB,1393,0.335
2789,2026-03-08,15,2,HB,60,0.285
2790,2026-03-09,22,7,EB,43550,0.131
2791,2026-03-09,22,7,EB,32031,0.128
2792,2026-03-10,25,2,QB,2197,0.332
2793,2026-03-10,21,7,QB,38384,0.147
2794,2026-03-12,20,7,QB,6873,0.14
2795,2026-03-12,24,7,QB,53253,0.138
2796,2026-03-12,19,8,FB,25866,0.168
2797,2026-03-12,19,4,EB,76476,0.33
2798,2026-03-13,24,5,QB,336853,0.304
2799,2026-03-13,5,7,QB,24693,0.135
2800,2026-03-13,9,8,HB,23515,0.188
2801,2026-03-14,22,4,HB,29872,0.343
2802,2026-03-14,9,5,HB,8561,0.325
2803,2026-03-14,2,7,HB,5379,0.137
2804,2026-03-15,14,8,HB,8813,0.195
2805,2026-03-15,23,4,FB,10941,0.314
2806,2026-03-16,20,8,HB,10967,0.194
2807,2026-03-16,21,5,HB,52370,0.297
2808,2026-03-17,6,7,QB,62198,0.162
2809,2026-03-18,26,5,QB,70827,0.314
2810,2026-03-19,12,2,FB,51784,0.329
2811,2026-03-19,11,5,HB,112857,0.343
2812,2026-03-20,1,2,QB,16236,0.318
2813,2026-03-20,12,7,QB,9720,0.14
2814,2026-03-20,7,7,QB,68066,0.132
2815,2026-03-20,21,4,HB,22072,0.35
2816,2026-03-21,5,4,HB,37031,0.341
2817,2026-03-21,26,2,EB,14086,0.292
2818,2026-03-21,2,7,QB,88940,0.151
2819,2026-03-23,5,2,QB,7694,0.279
2820,2026-03-24,10,7,QB,46392,0.129
2821,2026-03-24,25,5,HB,61172,0.359
2822,2026-03-25,20,2,HB,21368,0.334
2823,2026-03-26,9,5,HB,38004,0.324
2824,2026-03-26,5,4,QB,11467,0.283
2825,2026-03-27,10,8,EB,53293,0.16
2826,2026-03-27,20,4,EB,38964,0.323
2827,2026-03-27,23,4,HB,30326,0.317
2828,2026-03-27,18,3,QB,11587,0.263
2829,2026-03-28,16,2,HB,12175,0.321
2830,2026-03-28,8,8,FB,47375,0.192
2831,2026-03-29,16,2,FB,2044,0.357
2832,2026-03-29,21,7,HB,43633,0.131
2833,2026-03-29,24,3,QB,21511,0.352
2834,2026-03-30,28,5,QB,44620,0.297
2835,2026-03-30,2,4,HB,22353,0.31
2836,2026-03-30,19,3,HB,33910,0.313
2837,2026-03-31,27,3,HB,20900,0.361
2838,2026-03-31,11,5,HB,25314,0.257
2839,2026-03-31,10,7,HB,218146,0.146
2840,2026-03-31,8,5,FB,92948,0.371
2841,2026-03-31,2,2,FB,12358,0.289
2842,2026-03-31,12,4,HB,12027,0.321
2843,2026-04-01,7,7,HB,76457,0.162
2844,2026-04-01,17,8,QB,6360,0.2
2845,2026-04-01,4,4,FB,1770,0.276
2846,2026-04-01,8,2,QB,14214,0.351
2847,2026-04-01,3,7,EB,281,0.142
2848,2026-04-01,8,2,FB,7441,0.322
2849,2026-04-01,9,8,EB,14012,0.176
2850,2026-04-02,25,4,QB,6750,0.311
2851,2026-04-02,8,7,EB,178713,0.138
2852,2026-04-03,20,4,QB,10501,0.302
2853,2026-04-03,22,3,QB,20020,0.372
2854,2026-04-03,10,7,HB,17779,0.145
2855,2026-04-04,24,8,EB,43674,0.183
2856,2026-04-04,8,5,FB,17661,0.324
2857,2026-04-05,9,5,EB,16907,0.315
2858,2026-04-05,2,3,HB,64318,0.333
2859,2026-04-05,20,2,QB,14451,0.318
2860,2026-04-06,17,3,QB,146502,0.306
2861,2026-04-06,15,8,QB,963,0.197
2862,2026-04-06,17,4,QB,48709,0.284
2863,2026-04-06,2,8,FB,137063,0.164
2864,2026-04-07,20,2,EB,66733,0.295
2865,2026-04-07,7,8,FB,34756,0.192
2866,2026-04-08,26,3,QB,263337,0.314
2867,2026-04-09,17,4,QB,10958,0.299
2868,2026-04-10,5,5,FB,45173,0.344
2869,2026-04-10,14,4,HB,27825,0.304
2870,2026-04-10,15,8,QB,35901,0.161
2871,2026-04-10,17,2,EB,76595,0.388
2872,2026-04-11,21,2,EB,1854,0.315
2873,2026-04-12,20,2,QB,47385,0.287
2874,2026-04-12,26,8,HB,37720,0.19
2875,2026-04-12,20,5,QB,91867,0.335
2876,2026-04-12,6,4,QB,28144,0.325
2877,2026-04-13,12,5,HB,219541,0.282
2878,2026-04-13,9,7,EB,27634,0.134
2879,2026-04-13,16,8,HB,8453,0.158
2880,2026-04-14,23,5,QB,61703,0.326
2881,2026-04-14,14,7,FB,151306,0.157
2882,2026-04-14,15,3,QB,20052,0.36
2883,2026-04-14,12,7,QB,504981,0.154
2884,2026-04-14,4,4,QB,83906,0.344
2885,2026-04-14,14,8,HB,7251,0.162
2886,2026-04-15,11,5,FB,139855,0.32
2887,2026-04-15,25,5,QB,24382,0.289
2888,2026-04-15,26,8,HB,26106,0.181
2889,2026-04-16,1,4,EB,29283,0.282
2890,2026-04-16,2,7,HB,2239,0.17
2891,2026-04-17,19,5,FB,61735,0.311
2892,2026-04-17,8,8,QB,21691,0.182
2893,2026-04-18,7,4,EB,78,0.31
2894,2026-04-19,3,8,QB,21472,0.179
2895,2026-04-19,9,5,EB,59050,0.257
2896,2026-04-19,7,3,HB,55434,0.306
2897,2026-04-19,25,7,FB,98022,0.145
2898,2026-04-20,4,8,HB,49045,0.168
2899,2026-04-20,26,4,FB,20348,0.337
2900,2026-04-20,25,7,FB,33502,0.133
2901,2026-04-20,18,7,QB,138766,0.133
2902,2026-04-21,6,7,HB,43638,0.151
2903,2026-04-21,21,4,QB,22282,0.359
2904,2026-04-21,12,4,QB,4843,0.326
2905,2026-04-22,10,8,QB,10143,0.153
2906,2026-04-22,15,8,HB,84333,0.187
2907,2026-04-22,25,5,QB,11721,0.334
2908,2026-04-22,21,3,FB,96350,0.285
2909,2026-04-23,25,5,EB,228865,0.3
2910,2026-04-23,6,4,QB,100904,0.305
2911,2026-04-24,18,4,HB,17259,0.378
2912,2026-04-24,9,2,HB,1211,0.28
2913,2026-04-25,8,5,HB,46034,0.344
2914,2026-04-26,27,8,FB,25146,0.175
2915,2026-04-26,27,2,QB,40907,0.31
2916,2026-04-27,3,4,QB,4923,0.303
2917,2026-04-27,28,5,HB,56014,0.353
2918,2026-04-27,20,7,FB,289430,0.138
2919,2026-04-28,4,8,QB,7404,0.178
2920,2026-04-28,14,4,FB,24822,0.288
2921,2026-04-28,12,4,QB,3305,0.308
2922,2026-04-28,27,3,HB,48110,0.297
2923,2026-04-28,4,2,QB,28687,0.367
2924,2026-04-29,5,2,QB,22903,0.351
2925,2026-04-30,15,5,QB,74349,0.332
2926,2026-05-01,12,4,QB,17587,0.284
2927,2026-05-01,2,2,HB,5063,0.271
2928,2026-05-02,17,8,HB,37916,0.193
2929,2026-05-02,16,5,FB,48194,0.361
2930,2026-05-02,10,4,FB,6707,0.308
2931,2026-05-02,18,2,HB,13681,0.349
2932,2026-05-02,8,7,EB,26350,0.142
2933,2026-05-03,18,5,EB,17600,0.331
2934,2026-05-03,1,4,HB,88556,0.344
2935,2026-05-03,26,7,HB,222014,0.135
2936,2026-05-04,26,8,QB,11116,0.197
2937,2026-05-05,6,8,QB,11064,0.182
2938,2026-05-06,17,8,FB,27599,0.187
2939,2026-05-06,11,5,HB,48338,0.313
2940,2026-05-06,19,5,HB,50832,0.305
2941,2026-05-06,13,5,EB,6897,0.337
2942,2026-05-07,3,2,EB,3960,0.292
2943,2026-05-08,14,5,QB,55592,0.266
2944,2026-05-08,16,4,HB,61221,0.332
2945,2026-05-08,8,7,EB,23950,0.134
2946,2026-05-09,10,4,FB,100312,0.352
2947,2026-05-09,6,7,FB,111047,0.131
2948,2026-05-09,26,7,EB,20356,0.128
2949,2026-05-10,8,8,FB,44732,0.161
2950,2026-05-10,24,2,HB,52412,0.31
2951,2026-05-11,22,5,QB,25019,0.34
