cosecha_id,fecha,bloque_id,tallos,grado_calidad,largo_cm
775,2023-07-21,11,5699,A,57
776,2023-07-21,12,12290,A,77
777,2023-07-21,14,6305,B,40
778,2023-07-21,15,8076,B,52
779,2023-07-21,16,9574,B,42
780,2023-07-21,17,12874,B,52
781,2023-07-21,18,6523,B,46
782,2023-07-22,1,13184,A,87
783,2023-07-22,2,3159,C,55
784,2023-07-22,3,16584,A,51
785,2023-07-22,4,14182,A,73
786,2023-07-22,5,5491,A,49
787,2023-07-22,6,4603,A,64
788,2023-07-22,7,4537,B,30
789,2023-07-22,8,7701,C,58
790,2023-07-22,9,10596,C,49
791,2023-07-22,10,8072,B,53
792,2023-07-22,13,5397,B,66
793,2023-07-22,14,6478,A,79
794,2023-07-22,15,6790,C,55
795,2023-07-22,16,8409,A,50
796,2023-07-22,17,13636,A,71
797,2023-07-22,18,5681,A,61
798,2023-07-23,1,11825,A,67
799,2023-07-23,2,3086,B,64
800,2023-07-23,3,16894,B,48
801,2023-07-23,4,11693,A,77
802,2023-07-23,8,6986,C,37
803,2023-07-23,10,7606,C,62
804,2023-07-23,11,6074,A,66
805,2023-07-23,12,12344,B,63
806,2023-07-23,14,5067,B,65
807,2023-07-23,15,7364,A,75
808,2023-07-23,17,13313,B,53
809,2023-07-23,18,5080,A,73
810,2023-07-24,1,12849,B,59
811,2023-07-24,2,3845,A,59
812,2023-07-24,3,16852,A,68
813,2023-07-24,4,14610,A,47
814,2023-07-24,5,5488,A,50
815,2023-07-24,6,4922,B,58
816,2023-07-24,7,4983,A,65
817,2023-07-24,8,8318,B,64
818,2023-07-24,10,8571,A,67
819,2023-07-24,11,6342,B,60
820,2023-07-24,12,11623,B,61
821,2023-07-24,15,6815,B,51
822,2023-07-24,16,8590,C,38
823,2023-07-24,18,5514,A,60
824,2023-07-25,2,4248,B,56
825,2023-07-25,3,17938,B,62
826,2023-07-25,4,12988,B,47
827,2023-07-25,5,4867,C,42
828,2023-07-25,6,5246,A,73
829,2023-07-25,7,5005,A,59
830,2023-07-25,9,10368,B,64
831,2023-07-25,10,10273,B,54
832,2023-07-25,13,5296,B,77
833,2023-07-25,14,6043,B,54
834,2023-07-25,15,7511,B,30
835,2023-07-25,16,8212,B,80
836,2023-07-25,17,11957,C,54
837,2023-07-25,18,5086,B,47
838,2023-07-26,1,11280,A,69
839,2023-07-26,2,3948,B,54
840,2023-07-26,3,14925,B,44
841,2023-07-26,4,12793,A,63
842,2023-07-26,5,4792,A,53
843,2023-07-26,6,4966,B,48
844,2023-07-26,7,4769,B,67
845,2023-07-26,8,7906,C,75
846,2023-07-26,9,9425,A,54
847,2023-07-26,10,10432,B,30
848,2023-07-26,11,5766,B,69
849,2023-07-26,12,11949,B,45
850,2023-07-26,14,6577,A,89
851,2023-07-26,15,7257,A,46
852,2023-07-26,16,7754,C,64
853,2023-07-26,17,12939,B,69
854,2023-07-26,18,6344,B,68
855,2023-07-27,1,12238,C,61
856,2023-07-27,2,3714,B,59
857,2023-07-27,3,17212,C,48
858,2023-07-27,4,12191,C,44
859,2023-07-27,5,4698,B,49
860,2023-07-27,6,4412,A,79
861,2023-07-27,7,4610,C,61
862,2023-07-27,8,8302,C,41
863,2023-07-27,9,9743,A,46
864,2023-07-27,10,10294,C,64
865,2023-07-27,11,5882,B,66
866,2023-07-27,12,12061,A,62
867,2023-07-27,13,5679,B,54
868,2023-07-27,14,6293,B,65
869,2023-07-27,15,7176,B,50
870,2023-07-27,16,7391,A,52
871,2023-07-27,17,14255,B,69
872,2023-07-28,1,13357,B,64
873,2023-07-28,2,3723,B,61
874,2023-07-28,3,17881,A,77
875,2023-07-28,4,12070,B,52
876,2023-07-28,5,5648,C,63
877,2023-07-28,6,5021,B,43
878,2023-07-28,7,5037,A,56
879,2023-07-28,8,7483,A,59
880,2023-07-28,9,10116,B,48
881,2023-07-28,10,8840,A,84
882,2023-07-28,11,5574,B,54
883,2023-07-28,12,11116,A,75
884,2023-07-28,14,5748,B,58
885,2023-07-28,15,7957,B,32
886,2023-07-28,17,14191,B,40
887,2023-07-28,18,5850,A,64
888,2023-07-29,1,11860,A,79
889,2023-07-29,2,3797,B,46
890,2023-07-29,3,14001,B,47
891,2023-07-29,4,12565,A,71
892,2023-07-29,6,5410,B,67
893,2023-07-29,7,4690,A,54
894,2023-07-29,8,7659,C,31
895,2023-07-29,9,9619,B,49
896,2023-07-29,10,7699,B,53
897,2023-07-29,11,6020,A,59
898,2023-07-29,13,4251,B,65
899,2023-07-29,14,5860,A,52
900,2023-07-29,15,6886,A,70
901,2023-07-29,16,7767,B,37
902,2023-07-29,17,10704,A,74
903,2023-07-29,18,5416,B,52
904,2023-07-30,1,13383,B,48
905,2023-07-30,2,3770,B,54
906,2023-07-30,3,16741,A,69
907,2023-07-30,4,13294,A,67
908,2023-07-30,5,6158,B,61
909,2023-07-30,8,7954,C,32
910,2023-07-30,9,10555,B,58
911,2023-07-30,10,7296,C,40
912,2023-07-30,11,6657,B,52
913,2023-07-30,12,10881,A,84
914,2023-07-30,13,5519,A,76
915,2023-07-30,14,5930,B,50
916,2023-07-30,15,7607,C,39
917,2023-07-30,16,8619,A,72
918,2023-07-30,17,12680,B,87
919,2023-07-30,18,5351,A,72
920,2023-07-31,1,9401,A,47
921,2023-07-31,2,3634,B,45
922,2023-07-31,3,15666,B,52
923,2023-07-31,4,16295,A,82
924,2023-07-31,7,4406,A,76
925,2023-07-31,8,7037,A,48
926,2023-07-31,9,11517,C,39
927,2023-07-31,10,8538,B,66
928,2023-07-31,11,6128,B,42
929,2023-07-31,12,10926,B,51
930,2023-07-31,14,6966,C,59
931,2023-07-31,15,6819,B,63
932,2023-07-31,16,8003,C,35
933,2023-07-31,17,14189,A,54
934,2023-07-31,18,4768,A,72
935,2023-08-01,2,3584,B,58
936,2023-08-01,3,16218,B,58
937,2023-08-01,4,13500,B,60
938,2023-08-01,5,5863,A,55
939,2023-08-01,7,5507,C,64
940,2023-08-01,8,7502,C,50
941,2023-08-01,9,9414,C,43
942,2023-08-01,10,8837,A,79
943,2023-08-01,11,6551,C,69
944,2023-08-01,12,12342,B,61
945,2023-08-01,13,5245,C,49
946,2023-08-01,14,6333,A,47
947,2023-08-01,16,8480,B,64
948,2023-08-01,17,15616,C,56
949,2023-08-01,18,5897,A,56
950,2023-08-02,1,11977,A,68
951,2023-08-02,2,3536,B,51
952,2023-08-02,3,16778,B,62
953,2023-08-02,4,14293,B,51
954,2023-08-02,5,5115,C,48
955,2023-08-02,6,4981,A,52
956,2023-08-02,7,4860,B,59
957,2023-08-02,8,7545,A,76
958,2023-08-02,9,8684,A,60
959,2023-08-02,10,9913,B,64
960,2023-08-02,12,13527,B,61
961,2023-08-02,13,4429,B,52
962,2023-08-02,14,6141,A,66
963,2023-08-02,15,6571,B,76
964,2023-08-02,16,9212,B,36
965,2023-08-02,17,13397,A,73
966,2023-08-02,18,6213,A,67
967,2023-08-03,1,11609,C,65
968,2023-08-03,2,3340,A,67
969,2023-08-03,3,15688,C,33
970,2023-08-03,5,4868,B,48
971,2023-08-03,7,5021,B,64
972,2023-08-03,8,6899,B,58
973,2023-08-03,9,8415,B,56
974,2023-08-03,11,5842,C,40
975,2023-08-03,12,11652,B,57
976,2023-08-03,13,4821,A,69
977,2023-08-03,14,5930,B,50
978,2023-08-03,15,6881,C,55
979,2023-08-03,16,8296,B,53
980,2023-08-04,1,11981,B,47
981,2023-08-04,3,15442,B,40
982,2023-08-04,4,14241,B,56
983,2023-08-04,5,5729,A,66
984,2023-08-04,6,5289,B,41
985,2023-08-04,7,5231,B,68
986,2023-08-04,11,6039,B,64
987,2023-08-04,12,12662,C,33
988,2023-08-04,13,4660,C,35
989,2023-08-04,14,7022,A,70
990,2023-08-04,15,7218,A,52
991,2023-08-04,16,9745,A,73
992,2023-08-04,17,11659,C,58
993,2023-08-04,18,4932,C,52
994,2023-08-05,1,10003,B,67
995,2023-08-05,2,3073,A,47
996,2023-08-05,3,16369,C,59
997,2023-08-05,4,14006,B,56
998,2023-08-05,5,5543,B,37
999,2023-08-05,6,5004,B,46
1000,2023-08-05,7,4657,A,63
1001,2023-08-05,8,6629,B,53
1002,2023-08-05,9,9487,B,57
1003,2023-08-05,10,8340,A,66
1004,2023-08-05,12,13020,B,51
1005,2023-08-05,14,7160,C,70
1006,2023-08-05,16,7569,B,38
1007,2023-08-05,18,5990,B,57
1008,2023-08-06,1,11685,B,44
1009,2023-08-06,2,3526,B,58
1010,2023-08-06,3,14904,B,49
1011,2023-08-06,4,12745,B,58
1012,2023-08-06,5,5410,A,57
1013,2023-08-06,7,5243,A,49
1014,2023-08-06,8,6694,A,65
1015,2023-08-06,9,10186,A,88
1016,2023-08-06,10,8289,A,52
1017,2023-08-06,11,6838,C,33
1018,2023-08-06,12,12771,B,60
1019,2023-08-06,13,5139,B,69
1020,2023-08-06,15,7325,A,46
1021,2023-08-06,16,8254,B,56
1022,2023-08-06,17,13422,B,42
1023,2023-08-06,18,4887,B,59
1024,2023-08-07,1,12234,B,48
1025,2023-08-07,2,3273,A,66
1026,2023-08-07,4,15729,C,47
1027,2023-08-07,5,5530,B,54
1028,2023-08-07,6,5425,B,58
1029,2023-08-07,8,8255,B,49
1030,2023-08-07,9,10125,B,60
1031,2023-08-07,10,9162,B,61
1032,2023-08-07,12,11691,B,57
1033,2023-08-07,13,4812,A,61
1034,2023-08-07,14,6661,A,65
1035,2023-08-07,16,7995,A,66
1036,2023-08-07,17,11823,B,49
1037,2023-08-08,1,13300,A,57
1038,2023-08-08,3,17211,C,39
1039,2023-08-08,5,5503,A,65
1040,2023-08-08,6,5267,C,50
1041,2023-08-08,7,4622,C,61
1042,2023-08-08,8,7896,B,48
1043,2023-08-08,9,8734,B,53
1044,2023-08-08,10,9480,B,58
1045,2023-08-08,11,6320,B,50
1046,2023-08-08,12,10943,A,66
1047,2023-08-08,13,6220,B,58
1048,2023-08-08,14,6558,A,66
1049,2023-08-08,15,7394,A,52
1050,2023-08-08,16,8981,B,64
1051,2023-08-08,17,12477,C,63
1052,2023-08-08,18,5221,A,63
1053,2023-08-09,1,11401,B,51
1054,2023-08-09,3,14824,A,65
1055,2023-08-09,4,12196,C,41
1056,2023-08-09,6,5100,A,74
1057,2023-08-09,7,4541,A,82
1058,2023-08-09,8,6857,C,36
1059,2023-08-09,9,8564,A,59
1060,2023-08-09,10,9260,B,57
1061,2023-08-09,11,6130,B,61
1062,2023-08-09,12,9873,A,67
1063,2023-08-09,13,5071,B,42
1064,2023-08-09,14,5786,C,40
1065,2023-08-09,15,7041,B,51
1066,2023-08-09,17,12998,A,39
1067,2023-08-09,18,5131,A,70
1068,2023-08-10,1,11125,A,69
1069,2023-08-10,2,3950,A,45
1070,2023-08-10,3,17194,B,41
1071,2023-08-10,4,12938,C,49
1072,2023-08-10,5,5920,C,58
1073,2023-08-10,6,4592,C,43
1074,2023-08-10,7,4412,B,60
1075,2023-08-10,8,7833,B,62
1076,2023-08-10,9,10256,A,70
1077,2023-08-10,10,8236,B,55
1078,2023-08-10,12,11738,C,55
1079,2023-08-10,14,6283,A,79
1080,2023-08-10,15,8161,B,57
1081,2023-08-10,16,7390,B,64
1082,2023-08-10,17,13235,A,54
1083,2023-08-10,18,5740,B,56
1084,2023-08-11,1,11417,C,61
1085,2023-08-11,2,3815,C,68
1086,2023-08-11,4,13778,A,57
1087,2023-08-11,7,4820,C,55
1088,2023-08-11,8,8347,A,61
1089,2023-08-11,9,10128,B,57
1090,2023-08-11,10,9446,B,61
1091,2023-08-11,12,13120,A,46
1092,2023-08-11,13,4495,A,50
1093,2023-08-11,14,6058,A,55
1094,2023-08-11,15,7520,A,45
1095,2023-08-11,16,8283,B,51
1096,2023-08-11,17,11770,B,53
1097,2023-08-11,18,5161,C,62
1098,2023-08-12,2,3107,A,69
1099,2023-08-12,3,14070,B,45
1100,2023-08-12,5,5727,B,35
1101,2023-08-12,6,4778,A,52
1102,2023-08-12,7,5055,A,75
1103,2023-08-12,8,7452,B,67
1104,2023-08-12,9,9678,A,66
1105,2023-08-12,10,9285,A,42
1106,2023-08-12,12,10912,B,77
1107,2023-08-12,14,5473,A,66
1108,2023-08-12,15,6892,B,56
1109,2023-08-12,16,9392,A,81
1110,2023-08-12,17,12060,A,70
1111,2023-08-12,18,5310,A,75
1112,2023-08-13,1,12207,B,55
1113,2023-08-13,2,3273,A,56
1114,2023-08-13,3,15439,A,81
1115,2023-08-13,4,14663,A,67
1116,2023-08-13,5,5585,B,45
1117,2023-08-13,6,4854,B,65
1118,2023-08-13,8,9023,B,61
1119,2023-08-13,9,8691,B,63
1120,2023-08-13,10,8210,B,68
1121,2023-08-13,12,12662,C,42
1122,2023-08-13,14,6951,A,67
1123,2023-08-13,15,7540,A,62
1124,2023-08-13,16,8506,B,39
1125,2023-08-13,18,5787,A,53
1126,2023-08-14,1,11390,A,57
1127,2023-08-14,2,3821,B,67
1128,2023-08-14,3,17883,B,42
1129,2023-08-14,4,13272,C,33
1130,2023-08-14,6,4841,B,59
1131,2023-08-14,7,4999,A,60
1132,2023-08-14,8,6440,B,82
1133,2023-08-14,9,10397,B,55
1134,2023-08-14,10,8416,B,47
1135,2023-08-14,13,4767,A,69
1136,2023-08-14,14,6052,C,30
1137,2023-08-14,15,7096,C,30
1138,2023-08-14,16,7452,B,72
1139,2023-08-14,17,13738,C,38
1140,2023-08-14,18,4534,B,62
1141,2023-08-15,1,12382,A,73
1142,2023-08-15,2,3275,C,30
1143,2023-08-15,3,15043,A,57
1144,2023-08-15,4,16534,A,66
1145,2023-08-15,5,5689,B,64
1146,2023-08-15,6,4600,A,57
1147,2023-08-15,8,7885,B,60
1148,2023-08-15,9,11038,B,59
1149,2023-08-15,10,9474,B,55
1150,2023-08-15,11,6530,A,66
1151,2023-08-15,13,4966,A,47
1152,2023-08-15,14,7022,A,50
1153,2023-08-15,15,6110,A,71
1154,2023-08-15,16,7555,A,60
1155,2023-08-15,17,12336,C,50
1156,2023-08-15,18,6367,B,51
1157,2023-08-16,1,11986,B,57
1158,2023-08-16,3,15718,C,37
1159,2023-08-16,4,15435,C,42
1160,2023-08-16,5,4766,B,60
1161,2023-08-16,6,4209,B,36
1162,2023-08-16,9,10242,C,77
1163,2023-08-16,10,8811,A,62
1164,2023-08-16,11,5551,A,61
1165,2023-08-16,12,12669,A,67
1166,2023-08-16,13,5050,A,52
1167,2023-08-16,14,6861,A,68
1168,2023-08-16,16,9473,B,65
1169,2023-08-16,18,5648,B,51
1170,2023-08-17,1,12816,A,76
1171,2023-08-17,2,3710,C,56
1172,2023-08-17,3,16927,B,77
1173,2023-08-17,4,14333,B,53
1174,2023-08-17,5,5816,A,65
1175,2023-08-17,6,4724,A,68
1176,2023-08-17,8,8003,A,54
1177,2023-08-17,9,9340,B,61
1178,2023-08-17,10,10121,B,47
1179,2023-08-17,11,5825,A,65
1180,2023-08-17,12,11357,A,74
1181,2023-08-17,14,6694,B,59
1182,2023-08-17,15,7902,C,36
1183,2023-08-17,16,7940,A,68
1184,2023-08-17,17,14126,B,55
1185,2023-08-17,18,5046,B,62
1186,2023-08-18,1,11226,B,64
1187,2023-08-18,2,3279,B,60
1188,2023-08-18,4,15251,B,64
1189,2023-08-18,6,5068,B,55
1190,2023-08-18,7,5271,A,53
1191,2023-08-18,8,7348,A,47
1192,2023-08-18,9,10055,B,46
1193,2023-08-18,10,9339,C,34
1194,2023-08-18,11,5253,B,53
1195,2023-08-18,12,12154,C,56
1196,2023-08-18,13,5903,B,53
1197,2023-08-18,14,6723,B,66
1198,2023-08-18,15,8334,B,34
1199,2023-08-18,16,7725,B,65
1200,2023-08-18,17,12906,B,45
1201,2023-08-18,18,5170,A,61
1202,2023-08-19,1,11582,A,30
1203,2023-08-19,2,3584,A,54
1204,2023-08-19,4,15340,B,84
1205,2023-08-19,7,5209,B,52
1206,2023-08-19,9,8924,A,54
1207,2023-08-19,10,8629,B,53
1208,2023-08-19,11,6624,B,57
1209,2023-08-19,12,11592,B,61
1210,2023-08-19,13,5296,B,54
1211,2023-08-19,15,7511,B,68
1212,2023-08-19,17,12568,B,63
1213,2023-08-19,18,6074,B,65
1214,2023-08-20,1,11521,A,72
1215,2023-08-20,2,3175,B,75
1216,2023-08-20,4,13457,B,59
1217,2023-08-20,5,5001,A,59
1218,2023-08-20,7,4916,A,63
1219,2023-08-20,8,7735,B,57
1220,2023-08-20,9,10867,C,33
1221,2023-08-20,10,8972,B,41
1222,2023-08-20,12,12666,A,63
1223,2023-08-20,13,5337,A,50
1224,2023-08-20,15,7121,A,67
1225,2023-08-20,16,9031,C,55
1226,2023-08-20,17,12880,A,50
1227,2023-08-20,18,5899,B,59
1228,2023-08-21,2,3383,B,45
1229,2023-08-21,3,18182,B,60
1230,2023-08-21,4,13173,B,34
1231,2023-08-21,5,5601,B,43
1232,2023-08-21,6,5750,A,47
1233,2023-08-21,8,7957,A,68
1234,2023-08-21,9,10085,B,60
1235,2023-08-21,10,9025,A,67
1236,2023-08-21,11,5970,C,53
1237,2023-08-21,12,12216,B,80
1238,2023-08-21,13,5362,B,48
1239,2023-08-21,14,6431,B,59
1240,2023-08-21,15,7751,A,65
1241,2023-08-21,17,12747,B,65
1242,2023-08-21,18,6252,A,64
1243,2023-08-22,1,12176,C,69
1244,2023-08-22,2,3645,A,76
1245,2023-08-22,3,18595,A,61
1246,2023-08-22,6,5399,A,76
1247,2023-08-22,7,4648,A,55
1248,2023-08-22,8,7830,B,62
1249,2023-08-22,9,8602,A,74
1250,2023-08-22,10,8456,C,44
1251,2023-08-22,11,5984,B,79
1252,2023-08-22,12,12044,A,37
1253,2023-08-22,13,5392,C,62
1254,2023-08-22,14,6564,A,75
1255,2023-08-22,15,7760,C,41
1256,2023-08-22,16,7720,A,54
1257,2023-08-22,17,13947,A,58
1258,2023-08-22,18,5321,B,78
1259,2023-08-23,1,12142,B,35
1260,2023-08-23,2,3101,B,63
1261,2023-08-23,3,17602,B,60
1262,2023-08-23,4,15064,B,55
1263,2023-08-23,5,4680,A,69
1264,2023-08-23,6,5647,C,37
1265,2023-08-23,7,4688,B,70
1266,2023-08-23,8,8092,B,48
1267,2023-08-23,9,9778,B,42
1268,2023-08-23,11,6352,B,60
1269,2023-08-23,12,13485,A,67
1270,2023-08-23,13,5106,A,64
1271,2023-08-23,15,8218,B,80
1272,2023-08-23,16,7336,B,62
1273,2023-08-23,17,12998,A,46
1274,2023-08-23,18,5762,A,71
1275,2023-08-24,1,11899,A,50
1276,2023-08-24,2,3679,B,65
1277,2023-08-24,3,16435,A,65
1278,2023-08-24,4,14250,B,59
1279,2023-08-24,6,5147,B,45
1280,2023-08-24,7,4780,C,43
1281,2023-08-24,8,6861,A,71
1282,2023-08-24,10,9483,C,58
1283,2023-08-24,11,6853,A,59
1284,2023-08-24,12,12625,B,63
1285,2023-08-24,13,5008,A,61
1286,2023-08-24,14,5932,B,56
1287,2023-08-24,15,7240,B,49
1288,2023-08-24,16,8444,A,65
1289,2023-08-24,17,12131,A,75
1290,2023-08-24,18,5820,B,62
1291,2023-08-25,1,11671,C,51
1292,2023-08-25,2,3548,B,54
1293,2023-08-25,3,15268,C,52
1294,2023-08-25,5,5116,A,51
1295,2023-08-25,6,5457,A,76
1296,2023-08-25,7,5009,C,60
1297,2023-08-25,8,7334,B,48
1298,2023-08-25,9,9752,A,70
1299,2023-08-25,10,9586,A,59
1300,2023-08-25,11,6330,A,70
1301,2023-08-25,13,5209,B,51
1302,2023-08-25,14,6654,B,51
1303,2023-08-25,15,7170,A,61
1304,2023-08-25,17,13746,A,75
1305,2023-08-25,18,5941,B,64
1306,2023-08-26,1,10547,B,48
1307,2023-08-26,2,3711,C,42
1308,2023-08-26,3,15240,B,55
1309,2023-08-26,4,13188,C,31
1310,2023-08-26,5,5742,B,50
1311,2023-08-26,6,4702,A,66
1312,2023-08-26,7,5185,C,50
1313,2023-08-26,8,6908,C,66
1314,2023-08-26,9,9798,B,71
1315,2023-08-26,10,9413,C,34
1316,2023-08-26,11,5788,A,62
1317,2023-08-26,12,11908,B,62
1318,2023-08-26,13,5616,C,56
1319,2023-08-26,15,6850,B,61
1320,2023-08-26,17,13931,B,61
1321,2023-08-26,18,6136,A,54
1322,2023-08-27,1,11494,B,79
1323,2023-08-27,2,3618,B,69
1324,2023-08-27,3,17006,A,68
1325,2023-08-27,4,14010,B,58
1326,2023-08-27,5,5365,A,65
1327,2023-08-27,6,4734,B,54
1328,2023-08-27,7,4884,C,53
1329,2023-08-27,8,7239,C,73
1330,2023-08-27,9,9038,A,73
1331,2023-08-27,10,10067,B,60
1332,2023-08-27,11,5336,C,49
1333,2023-08-27,12,11917,A,67
1334,2023-08-27,13,5603,A,77
1335,2023-08-27,14,6004,B,55
1336,2023-08-27,15,7578,A,77
1337,2023-08-27,16,9343,B,51
1338,2023-08-27,17,11325,A,55
1339,2023-08-27,18,5305,A,56
1340,2023-08-28,1,11568,B,58
1341,2023-08-28,2,3942,A,62
1342,2023-08-28,3,16870,A,61
1343,2023-08-28,4,14008,B,53
1344,2023-08-28,5,5534,B,61
1345,2023-08-28,6,3897,A,73
1346,2023-08-28,7,4910,A,78
1347,2023-08-28,8,8077,C,53
1348,2023-08-28,9,10473,B,36
1349,2023-08-28,10,8590,A,57
1350,2023-08-28,12,12067,C,65
1351,2023-08-28,13,5041,C,41
1352,2023-08-28,14,5671,B,55
1353,2023-08-28,15,6366,B,60
1354,2023-08-28,16,7196,B,50
1355,2023-08-28,18,5577,A,64
1356,2023-08-29,1,11131,B,58
1357,2023-08-29,2,3590,B,74
1358,2023-08-29,3,18154,B,57
1359,2023-08-29,5,4953,C,43
1360,2023-08-29,6,5465,B,63
1361,2023-08-29,7,4960,C,38
1362,2023-08-29,8,7535,A,72
1363,2023-08-29,9,9499,B,64
1364,2023-08-29,10,10182,C,42
1365,2023-08-29,11,6166,A,44
1366,2023-08-29,12,14412,B,84
1367,2023-08-29,14,5758,B,50
1368,2023-08-29,18,5353,B,59
1369,2023-08-30,2,3432,B,56
1370,2023-08-30,3,17173,C,41
1371,2023-08-30,4,12530,A,67
1372,2023-08-30,5,5111,C,35
1373,2023-08-30,7,4702,A,67
1374,2023-08-30,9,8291,C,40
1375,2023-08-30,10,8332,B,59
1376,2023-08-30,11,5809,B,60
1377,2023-08-30,12,12346,B,60
1378,2023-08-30,13,5060,B,59
1379,2023-08-30,14,7022,C,52
1380,2023-08-30,15,7608,A,57
1381,2023-08-30,16,7622,A,48
1382,2023-08-30,17,12970,A,68
1383,2023-08-30,18,5604,A,68
1384,2023-08-31,1,12278,A,65
1385,2023-08-31,2,3589,B,53
1386,2023-08-31,3,14361,A,76
1387,2023-08-31,4,14663,B,38
1388,2023-08-31,5,5167,A,81
1389,2023-08-31,6,4770,C,61
1390,2023-08-31,7,4541,A,52
1391,2023-08-31,9,9721,B,46
1392,2023-08-31,10,8252,B,53
1393,2023-08-31,11,6226,A,48
1394,2023-08-31,14,6095,B,58
1395,2023-08-31,15,7606,C,44
1396,2023-08-31,16,8927,B,58
1397,2023-08-31,17,13704,A,48
1398,2023-09-01,1,13689,C,30
1399,2023-09-01,2,3708,C,75
1400,2023-09-01,3,17698,B,50
1401,2023-09-01,4,15772,A,73
1402,2023-09-01,5,5732,B,43
1403,2023-09-01,6,4890,B,64
1404,2023-09-01,7,4215,B,52
1405,2023-09-01,8,7506,B,48
1406,2023-09-01,9,10805,A,68
1407,2023-09-01,10,7715,B,55
1408,2023-09-01,11,5859,A,69
1409,2023-09-01,12,11469,C,56
1410,2023-09-01,13,4945,B,69
1411,2023-09-01,15,7346,C,30
1412,2023-09-01,16,8038,A,75
1413,2023-09-01,17,12108,A,50
1414,2023-09-01,18,4883,A,57
1415,2023-09-02,3,15021,B,70
1416,2023-09-02,5,6084,B,64
1417,2023-09-02,6,4690,B,64
1418,2023-09-02,7,4631,B,45
1419,2023-09-02,8,7533,B,61
1420,2023-09-02,9,9709,C,60
1421,2023-09-02,10,8659,B,58
1422,2023-09-02,11,5611,A,52
1423,2023-09-02,12,10136,C,65
1424,2023-09-02,14,7153,B,30
1425,2023-09-02,16,7811,B,47
1426,2023-09-02,17,13651,B,63
1427,2023-09-02,18,6127,C,34
1428,2023-09-03,1,12139,C,41
1429,2023-09-03,2,3566,B,58
1430,2023-09-03,3,15823,A,60
1431,2023-09-03,4,13637,B,39
1432,2023-09-03,8,7089,C,41
1433,2023-09-03,10,8617,B,52
1434,2023-09-03,11,5553,A,48
1435,2023-09-03,12,11674,A,58
1436,2023-09-03,13,5692,A,75
1437,2023-09-03,15,7773,B,41
1438,2023-09-03,16,7947,C,44
1439,2023-09-03,17,12301,C,44
1440,2023-09-03,18,5115,A,82
1441,2023-09-04,2,3354,B,49
1442,2023-09-04,3,16651,C,42
1443,2023-09-04,4,14647,A,59
1444,2023-09-04,5,5826,A,60
1445,2023-09-04,6,5440,A,56
1446,2023-09-04,7,4628,A,56
1447,2023-09-04,8,7435,A,79
1448,2023-09-04,9,10363,A,47
1449,2023-09-04,10,9357,A,61
1450,2023-09-04,11,6896,B,57
1451,2023-09-04,12,10084,C,58
1452,2023-09-04,13,5178,A,80
1453,2023-09-04,14,6036,C,30
1454,2023-09-04,15,6913,B,62
1455,2023-09-04,16,7389,B,51
1456,2023-09-04,17,11186,B,50
1457,2023-09-04,18,5490,A,50
1458,2023-09-05,2,3366,A,68
1459,2023-09-05,3,18930,A,73
1460,2023-09-05,4,14735,A,70
1461,2023-09-05,5,4433,C,51
1462,2023-09-05,6,4295,A,56
1463,2023-09-05,7,4811,B,54
1464,2023-09-05,8,8144,C,34
1465,2023-09-05,9,10291,A,76
1466,2023-09-05,10,9154,B,57
1467,2023-09-05,11,6566,A,62
1468,2023-09-05,12,11154,A,58
1469,2023-09-05,13,5196,A,71
1470,2023-09-05,14,6015,B,56
1471,2023-09-05,15,6924,B,60
1472,2023-09-05,16,8382,B,62
1473,2023-09-05,17,11671,C,46
1474,2023-09-05,18,6188,A,60
1475,2023-09-06,2,3155,A,55
1476,2023-09-06,3,20385,A,61
1477,2023-09-06,5,4852,C,41
1478,2023-09-06,6,5154,C,43
1479,2023-09-06,8,7538,A,54
1480,2023-09-06,9,9916,A,66
1481,2023-09-06,10,8122,A,64
1482,2023-09-06,11,6979,C,44
1483,2023-09-06,12,10531,B,56
1484,2023-09-06,15,6755,B,59
1485,2023-09-06,16,7839,A,73
1486,2023-09-06,18,5776,B,67
1487,2023-09-07,1,11951,B,33
1488,2023-09-07,2,4051,B,65
1489,2023-09-07,3,17116,A,74
1490,2023-09-07,4,13982,A,75
1491,2023-09-07,5,4953,C,41
1492,2023-09-07,6,4881,B,57
1493,2023-09-07,7,5108,B,56
1494,2023-09-07,8,6996,B,47
1495,2023-09-07,9,9964,A,69
1496,2023-09-07,11,6395,B,52
1497,2023-09-07,12,12358,B,51
1498,2023-09-07,13,5013,C,67
1499,2023-09-07,14,7431,A,65
1500,2023-09-07,15,7586,B,45
1501,2023-09-07,16,8881,B,57
1502,2023-09-07,18,5781,A,75
1503,2023-09-08,1,14238,C,54
1504,2023-09-08,2,3200,B,55
1505,2023-09-08,3,16085,B,56
1506,2023-09-08,4,14585,C,40
1507,2023-09-08,5,4784,A,63
1508,2023-09-08,6,5036,A,80
1509,2023-09-08,7,4480,C,34
1510,2023-09-08,8,6917,A,66
1511,2023-09-08,9,9808,B,45
1512,2023-09-08,10,8712,B,45
1513,2023-09-08,11,5919,A,59
1514,2023-09-08,13,5041,C,78
1515,2023-09-08,14,6794,B,50
1516,2023-09-08,15,6685,B,70
1517,2023-09-08,16,8783,B,41
1518,2023-09-08,17,14317,B,69
1519,2023-09-08,18,5096,A,80
1520,2023-09-09,1,11711,A,71
