movimiento_id,fecha,cuarto_frio_id,cosecha_id,tipo_movimiento,cantidad
655,2023-07-05,3,,salida,94851
656,2023-07-05,1,,salida,41542
657,2023-07-05,4,,salida,7998
658,2023-07-05,1,531.0,entrada,12685
659,2023-07-05,3,527.0,entrada,5194
660,2023-07-05,4,532.0,entrada,6001
661,2023-07-05,2,530.0,entrada,7726
662,2023-07-05,2,529.0,entrada,7210
663,2023-07-05,2,528.0,entrada,6415
664,2023-07-05,3,526.0,entrada,12680
665,2023-07-05,2,525.0,entrada,5477
666,2023-07-05,3,524.0,entrada,10727
667,2023-07-05,3,522.0,entrada,4289
668,2023-07-05,4,521.0,entrada,5075
669,2023-07-05,2,520.0,entrada,5868
670,2023-07-05,4,519.0,entrada,16118
671,2023-07-05,2,518.0,entrada,3558
672,2023-07-05,4,517.0,entrada,12221
673,2023-07-05,2,523.0,entrada,6504
674,2023-07-06,1,545.0,entrada,7277
675,2023-07-06,2,544.0,entrada,6423
676,2023-07-06,4,546.0,entrada,8711
677,2023-07-06,1,539.0,entrada,7693
678,2023-07-06,4,,salida,16340
679,2023-07-06,2,493.0,merma,236
680,2023-07-06,3,543.0,entrada,4521
681,2023-07-06,1,547.0,entrada,12465
682,2023-07-06,2,542.0,entrada,12153
683,2023-07-06,1,,salida,116924
684,2023-07-06,2,540.0,entrada,8924
685,2023-07-06,3,538.0,entrada,5083
686,2023-07-06,4,537.0,entrada,4927
687,2023-07-06,2,536.0,entrada,5247
688,2023-07-06,3,535.0,entrada,14889
689,2023-07-06,1,534.0,entrada,3242
690,2023-07-06,1,533.0,entrada,10216
691,2023-07-06,3,541.0,entrada,7744
692,2023-07-07,3,562.0,entrada,9168
693,2023-07-07,3,563.0,entrada,11408
694,2023-07-07,3,564.0,entrada,5155
695,2023-07-07,2,,salida,18399
696,2023-07-07,4,,salida,10267
697,2023-07-07,3,,salida,5970
698,2023-07-07,1,,salida,67459
699,2023-07-07,4,561.0,entrada,7180
700,2023-07-07,2,560.0,entrada,6090
701,2023-07-07,4,557.0,entrada,6402
702,2023-07-07,2,558.0,entrada,12452
703,2023-07-07,4,552.0,entrada,5218
704,2023-07-07,1,553.0,entrada,5990
705,2023-07-07,4,559.0,entrada,4911
706,2023-07-07,3,550.0,entrada,18436
707,2023-07-07,1,551.0,entrada,13819
708,2023-07-07,4,548.0,entrada,12202
709,2023-07-07,4,554.0,entrada,7569
710,2023-07-07,1,555.0,entrada,9152
711,2023-07-07,4,556.0,entrada,9731
712,2023-07-07,2,549.0,entrada,3145
713,2023-07-08,3,,salida,11104
714,2023-07-08,3,530.0,merma,448
715,2023-07-08,3,528.0,merma,770
716,2023-07-08,1,489.0,merma,1425
717,2023-07-08,4,471.0,merma,576
718,2023-07-08,2,578.0,entrada,12638
719,2023-07-08,2,579.0,entrada,4910
720,2023-07-08,2,576.0,entrada,6219
721,2023-07-08,4,565.0,entrada,11528
722,2023-07-08,2,566.0,entrada,4007
723,2023-07-08,2,567.0,entrada,16460
724,2023-07-08,1,577.0,entrada,8681
725,2023-07-08,3,569.0,entrada,4570
726,2023-07-08,2,571.0,entrada,8392
727,2023-07-08,4,568.0,entrada,5579
728,2023-07-08,1,573.0,entrada,5334
729,2023-07-08,2,574.0,entrada,11262
730,2023-07-08,3,575.0,entrada,5353
731,2023-07-08,3,572.0,entrada,10288
732,2023-07-08,3,570.0,entrada,4605
733,2023-07-09,2,,salida,94933
734,2023-07-09,1,,salida,54270
735,2023-07-09,3,490.0,merma,902
736,2023-07-09,3,,salida,240298
737,2023-07-09,4,,salida,15444
738,2023-07-09,1,,salida,25964
739,2023-07-09,1,593.0,entrada,10018
740,2023-07-09,2,580.0,entrada,3313
741,2023-07-09,2,581.0,entrada,15150
742,2023-07-09,1,582.0,entrada,15480
743,2023-07-09,4,583.0,entrada,4782
744,2023-07-09,2,584.0,entrada,4850
745,2023-07-09,2,585.0,entrada,4606
746,2023-07-09,3,586.0,entrada,7616
747,2023-07-09,4,592.0,entrada,8369
748,2023-07-09,4,594.0,entrada,6219
749,2023-07-09,2,587.0,entrada,10433
750,2023-07-09,3,588.0,entrada,6504
751,2023-07-09,1,591.0,entrada,6291
752,2023-07-09,4,589.0,entrada,11202
753,2023-07-09,1,590.0,entrada,5323
754,2023-07-10,4,599.0,entrada,5460
755,2023-07-10,3,,salida,6769
756,2023-07-10,3,598.0,entrada,13005
757,2023-07-10,4,554.0,merma,537
758,2023-07-10,2,,salida,45073
759,2023-07-10,4,595.0,entrada,12476
760,2023-07-10,3,,salida,9477
761,2023-07-10,4,602.0,entrada,8380
762,2023-07-10,2,604.0,entrada,12897
763,2023-07-10,3,607.0,entrada,12518
764,2023-07-10,4,608.0,entrada,5116
765,2023-07-10,4,596.0,entrada,3272
766,2023-07-10,4,603.0,entrada,6582
767,2023-07-10,3,606.0,entrada,8562
768,2023-07-10,1,601.0,entrada,9021
769,2023-07-10,3,605.0,entrada,7712
770,2023-07-10,1,597.0,entrada,14587
771,2023-07-10,2,600.0,entrada,4750
772,2023-07-11,4,,salida,1387
773,2023-07-11,2,,salida,135818
774,2023-07-11,4,,salida,51472
775,2023-07-11,1,,salida,33052
776,2023-07-11,4,516.0,merma,624
777,2023-07-11,2,,salida,113
778,2023-07-11,3,623.0,entrada,8446
779,2023-07-11,2,624.0,entrada,12747
780,2023-07-11,1,625.0,entrada,5964
781,2023-07-11,1,617.0,entrada,8810
782,2023-07-11,4,506.0,merma,1317
783,2023-07-11,4,609.0,entrada,12875
784,2023-07-11,4,618.0,entrada,6191
785,2023-07-11,3,619.0,entrada,11914
786,2023-07-11,3,533.0,merma,1048
787,2023-07-11,3,616.0,entrada,9712
788,2023-07-11,4,621.0,entrada,6333
789,2023-07-11,2,622.0,entrada,7014
790,2023-07-11,3,620.0,entrada,5090
791,2023-07-11,2,614.0,entrada,5371
792,2023-07-11,4,613.0,entrada,5601
793,2023-07-11,2,612.0,entrada,15929
794,2023-07-11,1,611.0,entrada,16077
795,2023-07-11,4,610.0,entrada,2942
796,2023-07-11,2,615.0,entrada,5054
797,2023-07-12,2,635.0,entrada,9473
798,2023-07-12,1,634.0,entrada,9533
799,2023-07-12,4,632.0,entrada,4389
800,2023-07-12,1,631.0,entrada,5665
801,2023-07-12,3,630.0,entrada,5656
802,2023-07-12,1,627.0,entrada,3372
803,2023-07-12,2,628.0,entrada,17528
804,2023-07-12,2,626.0,entrada,12780
805,2023-07-12,1,,salida,13018
806,2023-07-12,2,636.0,entrada,6914
807,2023-07-12,3,,salida,11577
808,2023-07-12,3,629.0,entrada,13772
809,2023-07-12,1,637.0,entrada,12263
810,2023-07-12,1,633.0,entrada,7540
811,2023-07-12,2,639.0,entrada,7380
812,2023-07-12,1,518.0,merma,283
813,2023-07-12,4,555.0,merma,335
814,2023-07-12,2,563.0,merma,869
815,2023-07-12,3,638.0,entrada,4570
816,2023-07-12,3,505.0,merma,713
817,2023-07-12,4,640.0,entrada,12928
818,2023-07-12,2,641.0,entrada,5178
819,2023-07-13,2,642.0,entrada,11095
820,2023-07-13,3,583.0,merma,363
821,2023-07-13,1,,salida,34226
822,2023-07-13,1,,salida,47254
823,2023-07-13,4,643.0,entrada,3178
824,2023-07-13,3,653.0,entrada,7524
825,2023-07-13,1,654.0,entrada,11096
826,2023-07-13,4,,salida,34946
827,2023-07-13,1,644.0,entrada,16157
828,2023-07-13,4,652.0,entrada,6709
829,2023-07-13,3,651.0,entrada,5575
830,2023-07-13,1,650.0,entrada,11696
831,2023-07-13,4,649.0,entrada,6236
832,2023-07-13,1,648.0,entrada,9372
833,2023-07-13,1,647.0,entrada,6471
834,2023-07-13,1,646.0,entrada,5658
835,2023-07-13,4,645.0,entrada,15886
836,2023-07-13,2,,salida,13148
837,2023-07-13,2,655.0,entrada,6221
838,2023-07-14,1,666.0,entrada,8302
839,2023-07-14,2,660.0,entrada,9090
840,2023-07-14,2,667.0,entrada,12911
841,2023-07-14,1,665.0,entrada,6702
842,2023-07-14,2,664.0,entrada,5731
843,2023-07-14,3,662.0,entrada,5435
844,2023-07-14,4,661.0,entrada,8472
845,2023-07-14,4,521.0,merma,367
846,2023-07-14,1,663.0,entrada,12852
847,2023-07-14,4,659.0,entrada,5480
848,2023-07-14,1,,salida,24320
849,2023-07-14,3,658.0,entrada,5037
850,2023-07-14,3,657.0,entrada,14858
851,2023-07-14,1,656.0,entrada,11600
852,2023-07-15,1,685.0,entrada,4869
853,2023-07-15,4,684.0,entrada,11626
854,2023-07-15,3,683.0,entrada,8408
855,2023-07-15,1,682.0,entrada,6781
856,2023-07-15,4,681.0,entrada,7121
857,2023-07-15,2,680.0,entrada,5509
858,2023-07-15,2,679.0,entrada,11407
859,2023-07-15,4,677.0,entrada,8371
860,2023-07-15,1,676.0,entrada,10585
861,2023-07-15,4,675.0,entrada,7781
862,2023-07-15,4,678.0,entrada,6309
863,2023-07-15,2,673.0,entrada,4912
864,2023-07-15,2,674.0,entrada,4473
865,2023-07-15,1,669.0,entrada,3841
866,2023-07-15,3,670.0,entrada,14429
867,2023-07-15,4,668.0,entrada,12209
868,2023-07-15,1,671.0,entrada,13939
869,2023-07-15,2,672.0,entrada,4987
870,2023-07-15,2,626.0,merma,1530
871,2023-07-16,3,700.0,entrada,11859
872,2023-07-16,4,694.0,entrada,6250
873,2023-07-16,2,701.0,entrada,5140
874,2023-07-16,2,699.0,entrada,8363
875,2023-07-16,2,698.0,entrada,7077
876,2023-07-16,3,697.0,entrada,5835
877,2023-07-16,4,696.0,entrada,5073
878,2023-07-16,2,695.0,entrada,11860
879,2023-07-16,1,693.0,entrada,9451
880,2023-07-16,2,692.0,entrada,10004
881,2023-07-16,2,691.0,entrada,4845
882,2023-07-16,2,686.0,entrada,12822
883,2023-07-16,2,687.0,entrada,3358
884,2023-07-16,2,690.0,entrada,5407
885,2023-07-16,3,689.0,entrada,13507
886,2023-07-16,1,688.0,entrada,16308
887,2023-07-17,4,718.0,entrada,5976
888,2023-07-17,3,717.0,entrada,13411
889,2023-07-17,4,716.0,entrada,8807
890,2023-07-17,4,715.0,entrada,7083
891,2023-07-17,4,714.0,entrada,6166
892,2023-07-17,1,713.0,entrada,5569
893,2023-07-17,2,712.0,entrada,12744
894,2023-07-17,3,711.0,entrada,5834
895,2023-07-17,4,710.0,entrada,8460
896,2023-07-17,4,709.0,entrada,9581
897,2023-07-17,3,,salida,16929
898,2023-07-17,1,706.0,entrada,4324
899,2023-07-17,1,705.0,entrada,5570
900,2023-07-17,4,704.0,entrada,13709
901,2023-07-17,1,703.0,entrada,14688
902,2023-07-17,4,702.0,entrada,4194
903,2023-07-17,1,,salida,31229
904,2023-07-17,3,586.0,merma,899
905,2023-07-17,4,708.0,entrada,7838
906,2023-07-17,4,707.0,entrada,4569
907,2023-07-18,4,719.0,entrada,11717
908,2023-07-18,4,720.0,entrada,16799
909,2023-07-18,3,722.0,entrada,6006
910,2023-07-18,4,723.0,entrada,5804
911,2023-07-18,1,724.0,entrada,4641
912,2023-07-18,1,725.0,entrada,7894
913,2023-07-18,1,726.0,entrada,8937
914,2023-07-18,3,727.0,entrada,6550
915,2023-07-18,3,728.0,entrada,7060
916,2023-07-18,1,729.0,entrada,8211
917,2023-07-18,4,730.0,entrada,14727
918,2023-07-18,3,731.0,entrada,5859
919,2023-07-18,2,721.0,entrada,14576
920,2023-07-18,4,650.0,merma,828
921,2023-07-18,1,,salida,14395
922,2023-07-19,3,748.0,entrada,12735
923,2023-07-19,1,749.0,entrada,5978
924,2023-07-19,3,666.0,merma,463
925,2023-07-19,2,,salida,57105
926,2023-07-19,1,614.0,merma,410
927,2023-07-19,4,,salida,1250
928,2023-07-19,3,747.0,entrada,8731
929,2023-07-19,3,,salida,4171
930,2023-07-19,2,651.0,merma,483
931,2023-07-19,2,746.0,entrada,7686
932,2023-07-19,1,738.0,entrada,4520
933,2023-07-19,1,744.0,entrada,5187
934,2023-07-19,1,739.0,entrada,7386
935,2023-07-19,4,737.0,entrada,5178
936,2023-07-19,3,736.0,entrada,5152
937,2023-07-19,2,735.0,entrada,14180
938,2023-07-19,4,740.0,entrada,11157
939,2023-07-19,4,734.0,entrada,17482
940,2023-07-19,1,732.0,entrada,10841
941,2023-07-19,3,741.0,entrada,9068
942,2023-07-19,2,742.0,entrada,5312
943,2023-07-19,2,743.0,entrada,11488
944,2023-07-19,1,733.0,entrada,3462
945,2023-07-19,3,745.0,entrada,6277
946,2023-07-20,3,,salida,2822
947,2023-07-20,4,694.0,merma,268
948,2023-07-20,3,,salida,43932
949,2023-07-20,3,,salida,5332
950,2023-07-20,3,654.0,merma,1043
951,2023-07-20,1,765.0,entrada,5370
952,2023-07-20,1,763.0,entrada,8258
953,2023-07-20,2,750.0,entrada,10756
954,2023-07-20,4,751.0,entrada,2843
955,2023-07-20,1,752.0,entrada,13424
956,2023-07-20,2,754.0,entrada,5610
957,2023-07-20,2,764.0,entrada,11854
958,2023-07-20,2,756.0,entrada,10494
959,2023-07-20,2,755.0,entrada,7093
960,2023-07-20,3,758.0,entrada,6616
961,2023-07-20,1,759.0,entrada,13870
962,2023-07-20,3,760.0,entrada,4601
963,2023-07-20,4,761.0,entrada,4966
964,2023-07-20,2,762.0,entrada,7082
965,2023-07-20,2,757.0,entrada,9203
966,2023-07-20,2,753.0,entrada,4795
967,2023-07-21,3,684.0,merma,503
968,2023-07-21,1,,salida,5930
969,2023-07-21,3,,salida,24119
970,2023-07-21,4,,salida,1274
971,2023-07-21,2,,salida,20444
972,2023-07-21,3,766.0,entrada,12667
973,2023-07-21,1,781.0,entrada,6523
974,2023-07-21,3,780.0,entrada,12874
975,2023-07-21,4,779.0,entrada,9574
976,2023-07-21,4,778.0,entrada,8076
977,2023-07-21,1,777.0,entrada,6305
978,2023-07-21,1,776.0,entrada,12290
979,2023-07-21,2,775.0,entrada,5699
980,2023-07-21,4,774.0,entrada,9596
981,2023-07-21,1,773.0,entrada,9453
982,2023-07-21,1,771.0,entrada,5121
983,2023-07-21,1,770.0,entrada,5521
984,2023-07-21,4,769.0,entrada,13906
985,2023-07-21,4,768.0,entrada,12923
986,2023-07-21,1,767.0,entrada,4205
987,2023-07-21,1,772.0,entrada,7828
988,2023-07-22,1,681.0,merma,657
989,2023-07-22,1,793.0,entrada,6478
990,2023-07-22,4,792.0,entrada,5397
991,2023-07-22,2,791.0,entrada,8072
992,2023-07-22,3,790.0,entrada,10596
993,2023-07-22,4,789.0,entrada,7701
994,2023-07-22,4,788.0,entrada,4537
995,2023-07-22,3,787.0,entrada,4603
996,2023-07-22,1,786.0,entrada,5491
997,2023-07-22,2,785.0,entrada,14182
998,2023-07-22,4,784.0,entrada,16584
999,2023-07-22,4,783.0,entrada,3159
1000,2023-07-22,3,782.0,entrada,13184
1001,2023-07-22,3,796.0,entrada,13636
1002,2023-07-22,1,797.0,entrada,5681
1003,2023-07-22,1,795.0,entrada,8409
1004,2023-07-22,4,794.0,entrada,6790
1005,2023-07-22,4,668.0,merma,549
1006,2023-07-22,4,680.0,merma,558
1007,2023-07-22,2,,salida,28323
1008,2023-07-23,1,808.0,entrada,13313
1009,2023-07-23,4,807.0,entrada,7364
1010,2023-07-23,4,806.0,entrada,5067
1011,2023-07-23,2,805.0,entrada,12344
1012,2023-07-23,1,804.0,entrada,6074
1013,2023-07-23,1,803.0,entrada,7606
1014,2023-07-23,2,802.0,entrada,6986
1015,2023-07-23,1,801.0,entrada,11693
1016,2023-07-23,3,800.0,entrada,16894
1017,2023-07-23,3,798.0,entrada,11825
1018,2023-07-23,2,809.0,entrada,5080
1019,2023-07-23,1,799.0,entrada,3086
1020,2023-07-23,1,710.0,merma,489
1021,2023-07-23,3,729.0,merma,937
1022,2023-07-23,1,,salida,40401
1023,2023-07-24,4,819.0,entrada,6342
1024,2023-07-24,3,818.0,entrada,8571
1025,2023-07-24,1,820.0,entrada,11623
1026,2023-07-24,3,821.0,entrada,6815
1027,2023-07-24,4,822.0,entrada,8590
1028,2023-07-24,2,823.0,entrada,5514
1029,2023-07-24,1,,salida,6948
1030,2023-07-24,1,,salida,39317
1031,2023-07-24,3,,salida,82384
1032,2023-07-24,4,,salida,53660
1033,2023-07-24,1,817.0,entrada,8318
1034,2023-07-24,4,815.0,entrada,4922
1035,2023-07-24,4,814.0,entrada,5488
1036,2023-07-24,1,816.0,entrada,4983
1037,2023-07-24,3,812.0,entrada,16852
1038,2023-07-24,3,811.0,entrada,3845
1039,2023-07-24,1,810.0,entrada,12849
1040,2023-07-24,3,,salida,13924
1041,2023-07-24,1,813.0,entrada,14610
1042,2023-07-25,4,826.0,entrada,12988
1043,2023-07-25,3,827.0,entrada,4867
1044,2023-07-25,2,828.0,entrada,5246
1045,2023-07-25,3,829.0,entrada,5005
1046,2023-07-25,4,830.0,entrada,10368
1047,2023-07-25,1,831.0,entrada,10273
1048,2023-07-25,1,832.0,entrada,5296
1049,2023-07-25,3,833.0,entrada,6043
1050,2023-07-25,1,835.0,entrada,8212
1051,2023-07-25,4,836.0,entrada,11957
1052,2023-07-25,4,834.0,entrada,7511
1053,2023-07-25,1,,salida,54081
1054,2023-07-25,4,825.0,entrada,17938
1055,2023-07-25,3,824.0,entrada,4248
1056,2023-07-25,3,721.0,merma,1718
1057,2023-07-25,3,837.0,entrada,5086
1058,2023-07-26,2,850.0,entrada,6577
1059,2023-07-26,3,849.0,entrada,11949
1060,2023-07-26,2,848.0,entrada,5766
1061,2023-07-26,1,,salida,21225
1062,2023-07-26,2,847.0,entrada,10432
1063,2023-07-26,1,840.0,entrada,14925
1064,2023-07-26,1,838.0,entrada,11280
1065,2023-07-26,3,841.0,entrada,12793
1066,2023-07-26,1,853.0,entrada,12939
1067,2023-07-26,1,843.0,entrada,4966
1068,2023-07-26,3,844.0,entrada,4769
1069,2023-07-26,4,839.0,entrada,3948
1070,2023-07-26,1,846.0,entrada,9425
1071,2023-07-26,1,845.0,entrada,7906
1072,2023-07-26,4,842.0,entrada,4792
1073,2023-07-26,3,854.0,entrada,6344
1074,2023-07-26,4,787.0,merma,508
1075,2023-07-26,3,851.0,entrada,7257
1076,2023-07-26,2,,salida,24707
1077,2023-07-26,2,852.0,entrada,7754
1078,2023-07-26,4,,salida,57067
1079,2023-07-26,4,,salida,7087
1080,2023-07-27,1,856.0,entrada,3714
1081,2023-07-27,1,871.0,entrada,14255
1082,2023-07-27,2,870.0,entrada,7391
1083,2023-07-27,2,,salida,40394
1084,2023-07-27,3,869.0,entrada,7176
1085,2023-07-27,1,867.0,entrada,5679
1086,2023-07-27,3,855.0,entrada,12238
1087,2023-07-27,4,865.0,entrada,5882
1088,2023-07-27,2,868.0,entrada,6293
1089,2023-07-27,2,863.0,entrada,9743
1090,2023-07-27,2,864.0,entrada,10294
1091,2023-07-27,3,858.0,entrada,12191
1092,2023-07-27,2,,salida,121559
1093,2023-07-27,3,857.0,entrada,17212
1094,2023-07-27,3,860.0,entrada,4412
1095,2023-07-27,4,861.0,entrada,4610
1096,2023-07-27,1,862.0,entrada,8302
1097,2023-07-27,2,859.0,entrada,4698
1098,2023-07-27,1,866.0,entrada,12061
1099,2023-07-28,4,872.0,entrada,13357
1100,2023-07-28,2,873.0,entrada,3723
1101,2023-07-28,1,874.0,entrada,17881
1102,2023-07-28,2,875.0,entrada,12070
1103,2023-07-28,3,876.0,entrada,5648
1104,2023-07-28,2,877.0,entrada,5021
1105,2023-07-28,2,878.0,entrada,5037
1106,2023-07-28,1,880.0,entrada,10116
1107,2023-07-28,1,,salida,73653
1108,2023-07-28,3,810.0,merma,1454
1109,2023-07-28,1,881.0,entrada,8840
1110,2023-07-28,1,879.0,entrada,7483
1111,2023-07-28,2,743.0,merma,1308
1112,2023-07-28,1,886.0,entrada,14191
1113,2023-07-28,1,887.0,entrada,5850
1114,2023-07-28,4,884.0,entrada,5748
1115,2023-07-28,2,,salida,24741
1116,2023-07-28,3,883.0,entrada,11116
1117,2023-07-28,2,882.0,entrada,5574
1118,2023-07-28,4,,salida,2107
1119,2023-07-28,4,885.0,entrada,7957
1120,2023-07-29,4,896.0,entrada,7699
1121,2023-07-29,2,897.0,entrada,6020
1122,2023-07-29,4,898.0,entrada,4251
1123,2023-07-29,3,899.0,entrada,5860
1124,2023-07-29,3,900.0,entrada,6886
1125,2023-07-29,3,892.0,entrada,5410
1126,2023-07-29,4,902.0,entrada,10704
1127,2023-07-29,2,903.0,entrada,5416
1128,2023-07-29,1,893.0,entrada,4690
1129,2023-07-29,3,891.0,entrada,12565
1130,2023-07-29,4,889.0,entrada,3797
1131,2023-07-29,2,888.0,entrada,11860
1132,2023-07-29,1,901.0,entrada,7767
1133,2023-07-29,1,890.0,entrada,14001
1134,2023-07-29,1,894.0,entrada,7659
1135,2023-07-29,4,895.0,entrada,9619
1136,2023-07-29,2,,salida,6128
1137,2023-07-29,2,762.0,merma,502
1138,2023-07-29,2,759.0,merma,557
1139,2023-07-30,4,918.0,entrada,12680
1140,2023-07-30,2,917.0,entrada,8619
1141,2023-07-30,2,916.0,entrada,7607
1142,2023-07-30,4,915.0,entrada,5930
1143,2023-07-30,2,914.0,entrada,5519
1144,2023-07-30,1,913.0,entrada,10881
1145,2023-07-30,1,912.0,entrada,6657
1146,2023-07-30,3,911.0,entrada,7296
1147,2023-07-30,1,,salida,35886
1148,2023-07-30,4,919.0,entrada,5351
1149,2023-07-30,3,908.0,entrada,6158
1150,2023-07-30,2,907.0,entrada,13294
1151,2023-07-30,2,906.0,entrada,16741
1152,2023-07-30,3,904.0,entrada,13383
1153,2023-07-30,2,822.0,merma,289
1154,2023-07-30,3,870.0,merma,407
1155,2023-07-30,2,910.0,entrada,10555
1156,2023-07-30,3,909.0,entrada,7954
1157,2023-07-30,3,905.0,entrada,3770
1158,2023-07-30,1,,salida,17132
1159,2023-07-30,3,,salida,45492
1160,2023-07-31,3,924.0,entrada,4406
1161,2023-07-31,3,931.0,entrada,6819
1162,2023-07-31,4,932.0,entrada,8003
1163,2023-07-31,1,933.0,entrada,14189
1164,2023-07-31,1,934.0,entrada,4768
1165,2023-07-31,4,928.0,entrada,6128
1166,2023-07-31,1,927.0,entrada,8538
1167,2023-07-31,3,926.0,entrada,11517
1168,2023-07-31,1,925.0,entrada,7037
1169,2023-07-31,1,923.0,entrada,16295
1170,2023-07-31,3,922.0,entrada,15666
1171,2023-07-31,4,920.0,entrada,9401
1172,2023-07-31,1,930.0,entrada,6966
1173,2023-07-31,3,,salida,36781
1174,2023-07-31,3,,salida,233555
1175,2023-07-31,3,795.0,merma,834
1176,2023-07-31,1,921.0,entrada,3634
1177,2023-07-31,2,929.0,entrada,10926
1178,2023-08-01,1,,salida,126815
1179,2023-08-01,3,,salida,43922
1180,2023-08-01,3,,salida,42670
1181,2023-08-01,4,,salida,12324
1182,2023-08-01,2,,salida,61637
1183,2023-08-01,4,854.0,merma,433
1184,2023-08-01,1,936.0,entrada,16218
1185,2023-08-01,1,944.0,entrada,12342
1186,2023-08-01,2,937.0,entrada,13500
1187,2023-08-01,1,938.0,entrada,5863
1188,2023-08-01,1,945.0,entrada,5245
1189,2023-08-01,2,939.0,entrada,5507
1190,2023-08-01,2,940.0,entrada,7502
1191,2023-08-01,4,941.0,entrada,9414
1192,2023-08-01,1,942.0,entrada,8837
1193,2023-08-01,3,946.0,entrada,6333
1194,2023-08-01,4,935.0,entrada,3584
1195,2023-08-01,4,943.0,entrada,6551
1196,2023-08-01,1,947.0,entrada,8480
1197,2023-08-01,2,949.0,entrada,5897
1198,2023-08-01,4,948.0,entrada,15616
1199,2023-08-02,3,956.0,entrada,4860
1200,2023-08-02,1,950.0,entrada,11977
1201,2023-08-02,4,952.0,entrada,16778
1202,2023-08-02,1,953.0,entrada,14293
1203,2023-08-02,3,885.0,merma,358
1204,2023-08-02,4,,salida,29538
1205,2023-08-02,3,951.0,entrada,3536
1206,2023-08-02,3,965.0,entrada,13397
1207,2023-08-02,1,966.0,entrada,6213
1208,2023-08-02,3,964.0,entrada,9212
1209,2023-08-02,2,963.0,entrada,6571
1210,2023-08-02,1,962.0,entrada,6141
1211,2023-08-02,1,961.0,entrada,4429
1212,2023-08-02,3,960.0,entrada,13527
1213,2023-08-02,2,959.0,entrada,9913
1214,2023-08-02,1,958.0,entrada,8684
1215,2023-08-02,4,957.0,entrada,7545
1216,2023-08-02,3,955.0,entrada,4981
1217,2023-08-02,4,,salida,9960
1218,2023-08-02,4,954.0,entrada,5115
1219,2023-08-03,1,973.0,entrada,8415
1220,2023-08-03,1,967.0,entrada,11609
1221,2023-08-03,2,968.0,entrada,3340
1222,2023-08-03,2,969.0,entrada,15688
1223,2023-08-03,3,970.0,entrada,4868
1224,2023-08-03,4,971.0,entrada,5021
1225,2023-08-03,3,972.0,entrada,6899
1226,2023-08-03,3,974.0,entrada,5842
1227,2023-08-03,4,975.0,entrada,11652
1228,2023-08-03,2,976.0,entrada,4821
1229,2023-08-03,4,977.0,entrada,5930
1230,2023-08-03,4,978.0,entrada,6881
1231,2023-08-03,4,979.0,entrada,8296
1232,2023-08-04,2,989.0,entrada,7022
1233,2023-08-04,4,990.0,entrada,7218
1234,2023-08-04,2,991.0,entrada,9745
1235,2023-08-04,4,992.0,entrada,11659
1236,2023-08-04,2,993.0,entrada,4932
1237,2023-08-04,4,,salida,6074
